thai,german,transliteration,pos,tags,lesson,exampleThai,exampleGerman
แตกต่าง,unterschiedlich,taek tang,Adjektiv,"eigenschaften,A2",5,สองแบบนี้แตกต่างกันมาก,Diese zwei Varianten sind sehr unterschiedlich.
แทบจะ,fast/beinahe,thaep ja,Adverb,"zeit,A2",5,ฉันแทบจะลืมกุญแจ,Ich hätte beinahe den Schlüssel vergessen.
อารมณ์,Stimmung,arom,Nomen,"gefuehle,A2",5,วันนี้อารมณ์ของเขาไม่ค่อยดี,Seine Stimmung ist heute nicht so gut.
ความสุข,Glück,khwamsuk,Nomen,"gefuehle,A2",5,ความสุขของฉันคือครอบครัว,Mein Glück ist meine Familie.
ความเศร้า,Traurigkeit,khwam sao,Nomen,"gefuehle,A2",5,เธอพยายามซ่อนความเศร้า,Sie versucht ihre Traurigkeit zu verbergen.
ความรัก,Liebe,khwam rak,Nomen,"gefuehle,A2",5,ความรักทำให้คนเข้มแข็ง,Liebe macht Menschen stark.
ความหวัง,Hoffnung,khwam wang,Nomen,"gefuehle,A2",5,เรายังมีความหวัง,Wir haben noch Hoffnung.
ความฝัน,Traum,khwam fan,Nomen,"gefuehle,A2",5,ความฝันของฉันคือการเดินทางรอบโลก,Mein Traum ist eine Weltreise.
ความลับ,Geheimnis,khwam lap,Nomen,"gefuehle,A2",5,นี่เป็นความลับระหว่างเรา,Das bleibt ein Geheimnis zwischen uns.
มิตรภาพ,Freundschaft,mittraphap,Nomen,"soziales,A2",5,มิตรภาพของเราแน่นแฟ้นมาก,Unsere Freundschaft ist sehr stark.
ศัตรู,Feind,satru,Nomen,"soziales,A2",5,เขาไม่อยากมีศัตรู,Er will keine Feinde haben.
คนรัก,Partner/in,khon rak,Nomen,"soziales,A2",4,เขาไปเที่ยวกับคนรักของเขา,Er reist mit seiner Partnerin.
นัด,Termin/Verabredung,nat,Nomen,"soziales,A2",4,พรุ่งนี้ฉันมีนัดกับหมอ,Morgen habe ich einen Termin beim Arzt.
ปาร์ตี้,Party,pati,Nomen,"soziales,A2",4,คืนนี้เราจะไปปาร์ตี้กัน,Heute Abend gehen wir auf eine Party.
เชิญ,einladen,choen,Verb,"soziales,A2",4,ฉันจะเชิญเพื่อนมาที่บ้าน,Ich werde Freunde nach Hause einladen.
อวยพร,gratulieren/wünschen,uai phon,Verb,"soziales,A2",4,ทุกคนอวยพรวันเกิดให้เธอ,Alle gratulieren ihr zum Geburtstag.
ขอบใจ,danke (informell),khop chai,Interjektion,"soziales,A2",4,ขอบใจมากที่ช่วยฉัน,"Danke dir, dass du mir geholfen hast."
ยินดีต้อนรับ,willkommen,yin di ton rap,Interjektion,"soziales,A2",4,ยินดีต้อนรับสู่บ้านของเรา,Willkommen in unserem Zuhause.
สุภาพ,höflich,suphap,Adjektiv,"soziales,A2",4,เธอพูดอย่างสุภาพมาก,Sie spricht sehr höflich.
ใจดี,nett,jai di,Adjektiv,"soziales,A2",4,ครูคนนี้ใจดีมาก,Diese Lehrerin ist sehr nett.
ใจร้าย,gemein,jai rai,Adjektiv,"soziales,A2",4,อย่าใจร้ายกับน้อง,Sei nicht gemein zum Jüngeren.
ขี้อาย,schüchtern,khi ai,Adjektiv,"soziales,A2",4,เขาขี้อายนิดหน่อย,Er ist etwas schüchtern.
มั่นใจ,selbstsicher,manchai,Adjektiv,"soziales,A2",4,เธอดูมั่นใจเวลาพูด,Sie wirkt beim Sprechen selbstsicher.
ซื่อสัตย์,ehrlich,suesat,Adjektiv,"soziales,A2",4,ฉันชอบคนที่ซื่อสัตย์,Ich mag ehrliche Menschen.
ขยัน,fleißig,khayan,Adjektiv,"soziales,A2",4,เขาเป็นนักเรียนที่ขยันมาก,Er ist ein sehr fleißiger Schüler.
สุดสัปดาห์,Wochenende,sut sapda,Nomen,"zeit,A2",4,สุดสัปดาห์นี้เราไปต่างจังหวัด,Dieses Wochenende fahren wir aus der Stadt.
ครึ่ง,Hälfte,khrueng,Nomen,"zeit,A2",4,แบ่งเค้กให้ฉันครึ่งหนึ่ง,Gib mir die Hälfte des Kuchens.
ช่วง,Zeitraum,chuang,Nomen,"zeit,A2",4,ช่วงนี้ฉันงานเยอะมาก,In diesem Zeitraum habe ich sehr viel Arbeit.
ลำดับ,Reihenfolge,lamdap,Nomen,"zeit,A2",5,กรุณาพูดตามลำดับ,Bitte sprich der Reihenfolge nach.
ภายหลัง,später/nachher,phai lang,Adverb,"zeit,A2",5,เราค่อยคุยกันภายหลัง,Wir sprechen später darüber.
ในที่สุด,schließlich,nai thisut,Adverb,"zeit,A2",5,ในที่สุดเขาก็มาถึง,Schließlich ist er angekommen.
ประมาณ,ungefähr,praman,Adverb,"zeit,A2",5,ฉันจะถึงประมาณหกโมง,Ich komme ungefähr um sechs an.
ค่อนข้าง,ziemlich,khon khang,Adverb,"grammatik,A2",5,งานนี้ค่อนข้างยาก,Diese Aufgabe ist ziemlich schwer.
ทีละ,jeweils/einer nach dem anderen,thi la,Adverb,"grammatik,A2",5,กรุณาเข้าทีละคน,Bitte kommt einer nach dem anderen hinein.
ต่างกัน,verschieden sein,tang kan,Verb,"grammatik,A2",5,สองคำนี้ต่างกันนิดหน่อย,Die zwei Wörter sind etwas verschieden.
อีกครั้ง,noch einmal,ik khrang,Adverb,"grammatik,A2",5,คำนี้คืออีกครั้ง,Kannst du das bitte noch einmal sagen?
ทัน,rechtzeitig schaffen,than,Verb,"grammatik,A2",5,ฉันใช้คำว่าทันบ่อย,"Wir müssen uns beeilen, damit wir rechtzeitig ankommen."
ภาพยนตร์,Film,phapphayon,Nomen,"medien,A2",5,คำนี้คือภาพยนตร์,Am Wochenende schauen wir einen Film.
ละคร,Drama/Serie,lakhon,Nomen,"medien,A2",5,คำนี้คือละคร,Sie sieht jeden Abend eine Serie.
รูปภาพ,Bild,rupphap,Nomen,"medien,A2",5,คำนี้คือรูปภาพ,Abends sprechen wir über Bild.
หูฟัง,Kopfhörer,hu fang,Nomen,"technik,A2",5,คำนี้คือหูฟัง,Mit Kopfhörern kann ich besser lernen.
ลำโพง,Lautsprecher,lamphong,Nomen,"technik,A2",5,คำนี้คือลำโพง,Der Lautsprecher ist zu laut eingestellt.
ปุ่ม,Knopf/Taste,pum,Nomen,"technik,A2",5,คำนี้คือปุ่ม,Drück bitte die richtige Taste.
คลิก,klicken,khlik,Verb,"technik,A2",5,ฉันใช้คำว่าคลิกบ่อย,Klick bitte auf diesen Link.
บันทึก,speichern/aufzeichnen,banthuek,Verb,"technik,A2",5,ฉันใช้คำว่าบันทึกบ่อย,"Vergiss nicht, die Datei zu speichern."
ลบ,löschen,lop,Verb,"technik,A2",5,ฉันใช้คำว่าลบบ่อย,Lösch bitte die alte Version.
แก้ไข,bearbeiten/korrigieren,kaekhai,Verb,"technik,A2",5,ฉันใช้คำว่าแก้ไขบ่อย,Ich muss den Text noch korrigieren.
ค้นหา,suchen,khonha,Verb,"technik,A2",5,ฉันใช้คำว่าค้นหาบ่อย,Such bitte die Information im Internet.
แชร์,teilen,chae,Verb,"technik,A2",5,ฉันใช้คำว่าแชร์บ่อย,Teile den Link mit der Gruppe.
ฟุตบอล,Fußball,futbon,Nomen,"freizeit,A2",5,คำนี้คือฟุตบอล,Am Wochenende spielen wir Fußball.
วอลเลย์บอล,Volleyball,wolleibon,Nomen,"freizeit,A2",5,คำนี้คือวอลเลย์บอล,In der Schule spielen sie Volleyball.
บาสเกตบอล,Basketball,basketbon,Nomen,"freizeit,A2",5,คำนี้คือบาสเกตบอล,Mein Bruder trainiert Basketball.
ว่ายน้ำ,schwimmen,wai nam,Verb,"freizeit,A2",5,ฉันใช้คำว่าว่ายน้ำบ่อย,Im Sommer gehe ich oft schwimmen.
เดินเล่น,spazieren,doen len,Verb,"freizeit,A2",5,ฉันใช้คำว่าเดินเล่นบ่อย,Nach dem Essen gehen wir spazieren.
ปีนเขา,wandern/bergsteigen,pin khao,Verb,"freizeit,A2",5,ฉันใช้คำว่าปีนเขาบ่อย,Im Urlaub gehen wir in den Bergen wandern.
ตั้งแคมป์,campen,tang khaemp,Verb,"freizeit,A2",5,ฉันใช้คำว่าตั้งแคมป์บ่อย,Im Sommer gehen wir oft campen.
ตกปลา,angeln,tok pla,Verb,"freizeit,A2",5,ฉันใช้คำว่าตกปลาบ่อย,Mein Vater geht am Wochenende angeln.
วาดรูป,zeichnen,wat rup,Verb,"freizeit,A2",5,ฉันใช้คำว่าวาดรูปบ่อย,Das Kind zeichnet jeden Nachmittag.
ระบายสี,ausmalen,rabai si,Verb,"freizeit,A2",5,ฉันใช้คำว่าระบายสีบ่อย,Sie malt das Bild mit Buntstiften aus.
อ่านหนังสือพิมพ์,Zeitung lesen,an nangsue phim,Verb,"freizeit,A2",5,ฉันใช้คำว่าอ่านหนังสือพิมพ์บ่อย,Mein Opa liest morgens die Zeitung.
ฟังเพลง,Musik hören,fang phleng,Verb,"freizeit,A2",5,ฉันใช้คำว่าฟังเพลงบ่อย,Beim Arbeiten höre ich gerne Musik.
เต้นรำ,tanzen,ten ram,Verb,"freizeit,A2",5,ฉันใช้คำว่าเต้นรำบ่อย,Auf der Party tanzen alle zusammen.
ทำสวน,gärtnern,tham suan,Verb,"freizeit,A2",5,ฉันใช้คำว่าทำสวนบ่อย,Am Sonntag gärtnert meine Mutter im Hof.
สะสม,sammeln,sasom,Verb,"freizeit,A2",5,ฉันใช้คำว่าสะสมบ่อย,Er sammelt alte Münzen.
เกม,Spiel,kem,Nomen,"freizeit,A2",5,คำนี้คือเกม,Am Wochenende geht es oft um Spiel.
ของเล่น,Spielzeug,khong len,Nomen,"freizeit,A2",5,คำนี้คือของเล่น,Am Wochenende geht es oft um Spielzeug.
เหตุผล,Grund,hetphon,Nomen,"abstrakt,A2",5,คำนี้คือเหตุผล,Im Unterricht diskutieren wir über Grund.
ผลลัพธ์,Ergebnis,phonlup,Nomen,"abstrakt,A2",5,คำนี้คือผลลัพธ์,Im Unterricht diskutieren wir über Ergebnis.
ความคิด,Gedanke,khwamkhit,Nomen,"abstrakt,A2",5,คำนี้คือความคิด,Im Unterricht diskutieren wir über Gedanke.
โอกาส,Gelegenheit,okat,Nomen,"abstrakt,A2",5,คำนี้คือโอกาส,Im Unterricht diskutieren wir über Gelegenheit.
แผน,Plan,phaen,Nomen,"abstrakt,A2",5,คำนี้คือแผน,Im Unterricht diskutieren wir über Plan.
เป้าหมาย,Ziel,paomai,Nomen,"abstrakt,A2",5,คำนี้คือเป้าหมาย,Mein Ziel ist ein besseres Thai.
อนาคต,Zukunft,anakhot,Nomen,"abstrakt,A2",5,คำนี้คืออนาคต,Wir planen für die Zukunft.
อดีต,Vergangenheit,adit,Nomen,"abstrakt,A2",5,คำนี้คืออดีต,Über die Vergangenheit spricht er selten.
ปัจจุบัน,Gegenwart,patchuban,Nomen,"abstrakt,A2",5,คำนี้คือปัจจุบัน,Im Moment zählt die Gegenwart.
ตัวอย่าง,Beispiel,tuayang,Nomen,"abstrakt,A2",5,คำนี้คือตัวอย่าง,Im Unterricht diskutieren wir über Beispiel.
วิธี,Methode,withi,Nomen,"abstrakt,A2",5,คำนี้คือวิธี,Im Unterricht diskutieren wir über Methode.
กฎ,Regel,kot,Nomen,"abstrakt,A2",5,คำนี้คือกฎ,Im Unterricht diskutieren wir über Regel.
สิทธิ,Recht,sitthi,Nomen,"abstrakt,A2",5,คำนี้คือสิทธิ,Im Unterricht diskutieren wir über Recht.
หน้าที่,Pflicht,nathi,Nomen,"abstrakt,A2",5,คำนี้คือหน้าที่,Im Unterricht diskutieren wir über Pflicht.
เสียงส่วนใหญ่,Mehrheit,siang suan yai,Nomen,"abstrakt,A2",5,คำนี้คือเสียงส่วนใหญ่,Im Unterricht diskutieren wir über Mehrheit.
ชนิด,Art/Sorte,chanit,Nomen,"abstrakt,A2",5,คำนี้คือชนิด,Diese Frucht gibt es in vielen Sorten.
ระดับ,Niveau,radap,Nomen,"abstrakt,A2",5,คำนี้คือระดับ,Im Unterricht diskutieren wir über Niveau.
ราคาเดิม,Originalpreis,rakha doem,Nomen,"einkaufen,A2",5,คำนี้คือราคาเดิม,Beim Einkaufen achte ich auf Originalpreis.
โปรโมชั่น,Aktion,pro mo chan,Nomen,"einkaufen,A2",5,คำนี้คือโปรโมชั่น,Beim Einkaufen achte ich auf Aktion.
คูปอง,Gutschein,khupong,Nomen,"einkaufen,A2",5,คำนี้คือคูปอง,Mit dem Gutschein bekommst du Rabatt.
บัตรเดบิต,Debitkarte,bat debit,Nomen,"einkaufen,A2",5,คำนี้คือบัตรเดบิต,Ich bezahle heute mit der Debitkarte.
ผ่อน,in Raten zahlen,phon,Verb,"einkaufen,A2",5,ฉันใช้คำว่าผ่อนบ่อย,Im Geschäft will ich die Ware in Raten zahlen.
คืนสินค้า,Ware zurückgeben,khuen sinkha,Verb,"einkaufen,A2",5,ฉันใช้คำว่าคืนสินค้าบ่อย,Im Geschäft will ich die Ware Ware zurückgeben.
แลกเปลี่ยน,umtauschen,laek plian,Verb,"einkaufen,A2",5,ฉันใช้คำว่าแลกเปลี่ยนบ่อย,Im Geschäft will ich die Ware umtauschen.
วัสดุ,Material,watsadu,Nomen,"einkaufen,A2",5,คำนี้คือวัสดุ,Beim Einkaufen achte ich auf Material.
ไม้,Holz,mai,Nomen,"material,A2",5,คำนี้คือไม้,Dieses Produkt besteht aus Holz.
เหล็ก,Eisen,lek,Nomen,"material,A2",5,คำนี้คือเหล็ก,Dieses Produkt besteht aus Eisen.
ทอง,Gold,thong,Nomen,"material,A2",5,คำนี้คือทอง,Dieses Produkt besteht aus Gold.
พลาสติก,Plastik,phlastik,Nomen,"material,A2",5,คำนี้คือพลาสติก,Dieses Produkt besteht aus Plastik.
แก้วน้ำ,Trinkglas,kaeo nam,Nomen,"haushalt,A2",5,คำนี้คือแก้วน้ำ,In der Küche benutze ich Trinkglas.
กระป๋อง,Dose,krapong,Nomen,"einkaufen,A2",5,คำนี้คือกระป๋อง,Beim Einkaufen achte ich auf Dose.
คู่,Paar,khu,Nomen,"einkaufen,A2",5,คำนี้คือคู่,Beim Einkaufen achte ich auf Paar.
โหล,Dutzend,lo,Nomen,"einkaufen,A2",5,คำนี้คือโหล,Beim Einkaufen achte ich auf Dutzend.
หลาน,Enkel/Neffe/Nichte,lan,Nomen,"familie,A2",5,คำนี้คือหลาน,Am Wochenende besuchen uns unsere Enkel.
ลุง,Onkel,lung,Nomen,"familie,A2",5,คำนี้คือลุง,In unserer Familie spricht man oft über Onkel.
ป้า,Tante,pa,Nomen,"familie,A2",5,คำนี้คือป้า,In unserer Familie spricht man oft über Tante.
เขย,Schwiegersohn,khoei,Nomen,"familie,A2",5,คำนี้คือเขย,In unserer Familie spricht man oft über Schwiegersohn.
สะใภ้,Schwiegertochter,saphai,Nomen,"familie,A2",5,คำนี้คือสะใภ้,In unserer Familie spricht man oft über Schwiegertochter.
คู่สมรส,Ehepartner,khu somrot,Nomen,"familie,A2",5,คำนี้คือคู่สมรส,In unserer Familie spricht man oft über Ehepartner.
ครอบครอง,besitzen,khropkhrong,Verb,"familie,A2",5,ฉันใช้คำว่าครอบครองบ่อย,"Zu Hause versuche ich, besser zu besitzen."
เลี้ยงดู,aufziehen,liang du,Verb,"familie,A2",5,ฉันใช้คำว่าเลี้ยงดูบ่อย,"Zu Hause versuche ich, besser zu aufziehen."
คลอด,gebären,khlot,Verb,"familie,A2",5,ฉันใช้คำว่าคลอดบ่อย,"Zu Hause versuche ich, besser zu gebären."
ตั้งครรภ์,schwanger sein,tang khan,Verb,"familie,A2",5,ฉันใช้คำว่าตั้งครรภ์บ่อย,"Zu Hause versuche ich, besser zu schwanger sein."
ทารก,Säugling,tharok,Nomen,"familie,A2",5,คำนี้คือทารก,In unserer Familie spricht man oft über Säugling.
วัยรุ่น,Jugendlicher,wai run,Nomen,"personen,A2",5,คำนี้คือวัยรุ่น,Im Alltag treffe ich häufig Jugendlicher.
ผู้ใหญ่,Erwachsener,phu yai,Nomen,"personen,A2",5,คำนี้คือผู้ใหญ่,Im Alltag treffe ich häufig Erwachsener.
ผู้สูงอายุ,Senior,phu sung ayu,Nomen,"personen,A2",5,คำนี้คือผู้สูงอายุ,Im Alltag treffe ich häufig Senior.
ถอนเงิน,Geld abheben,thon ngoen,Verb,"finanzen,A2",5,ฉันใช้คำว่าถอนเงินบ่อย,Ich hebe am Automaten Geld ab.
ฝากเงิน,Geld einzahlen,fak ngoen,Verb,"finanzen,A2",5,ฉันใช้คำว่าฝากเงินบ่อย,Sie zahlt jeden Monat Geld ein.
โอนเงิน,Geld überweisen,on ngoen,Verb,"finanzen,A2",5,ฉันใช้คำว่าโอนเงินบ่อย,Ich überweise das Geld heute noch.
หนี้,Schuld,ni,Nomen,"finanzen,A2",5,คำนี้คือหนี้,Bei der Bank geht es heute um Schuld.
ดอกเบี้ย,Zinsen,dok bia,Nomen,"finanzen,A2",5,คำนี้คือดอกเบี้ย,Die Zinsen sind dieses Jahr gestiegen.
ประหยัด,sparen,prayat,Verb,"finanzen,A2",5,ฉันใช้คำว่าประหยัดบ่อย,Bei der Bank kann ich direkt sparen.
ฟุ่มเฟือย,verschwenderisch,fum fueai,Adjektiv,"finanzen,A2",5,คำนี้คือฟุ่มเฟือย,Im Moment fühlt sich die Lage eher verschwenderisch an.
รวย,reich,ruai,Adjektiv,"finanzen,A2",5,คำนี้คือรวย,Im Moment fühlt sich die Lage eher reich an.
ค่าเช่า,Miete,kha chao,Nomen,"finanzen,A2",5,คำนี้คือค่าเช่า,Die Miete in der Stadt ist teuer.
ภาษี,Steuer,phasi,Nomen,"finanzen,A2",5,คำนี้คือภาษี,Die Steuer ist dieses Jahr höher.
หลังคา,Dach,langkha,Nomen,"haus,A2",5,คำนี้คือหลังคา,Zu Hause brauchen wir Dach.
บันไดเลื่อน,Rolltreppe,bandai luean,Nomen,"orte,A2",5,คำนี้คือบันไดเลื่อน,Nimm die Rolltreppe nach oben.
ระเบียง,Balkon,rabieng,Nomen,"haus,A2",5,คำนี้คือระเบียง,Zu Hause brauchen wir Balkon.
รั้ว,Zaun,rua,Nomen,"haus,A2",5,คำนี้คือรั้ว,Zu Hause brauchen wir Zaun.
ประแจ,Schraubenschlüssel,prachae,Nomen,"werkzeug,A2",5,คำนี้คือประแจ,Für die Reparatur brauche ich Schraubenschlüssel.
ค้อน,Hammer,khon,Nomen,"werkzeug,A2",5,คำนี้คือค้อน,Für die Reparatur brauche ich Hammer.
ตะปู,Nagel Metall,tapu,Nomen,"werkzeug,A2",5,คำนี้คือตะปู,Für die Reparatur brauche ich Nagel Metall.
สกรู,Schraube,sakru,Nomen,"werkzeug,A2",5,คำนี้คือสกรู,Für die Reparatur brauche ich Schraube.
กาว,Kleber,kao,Nomen,"werkzeug,A2",5,คำนี้คือกาว,Für die Reparatur brauche ich Kleber.
เชือก,Seil,chueak,Nomen,"werkzeug,A2",5,คำนี้คือเชือก,Für die Reparatur brauche ich Seil.
สายไฟ,Kabel,sai fai,Nomen,"technik,A2",5,คำนี้คือสายไฟ,Für den Alltag ist Kabel sehr nützlich.
หลอดไฟ,Glühbirne,lot fai,Nomen,"haus,A2",5,คำนี้คือหลอดไฟ,Zu Hause brauchen wir Glühbirne.
สวิตช์,Schalter,sawit,Nomen,"haus,A2",5,คำนี้คือสวิตช์,Der Schalter ist neben der Tür.
เขียง,Schneidebrett,khiang,Nomen,"haushalt,A2",5,คำนี้คือเขียง,In der Küche benutze ich Schneidebrett.
ตู้แช่แข็ง,Gefrierschrank,tu chae khaeng,Nomen,"haushalt,A2",5,คำนี้คือตู้แช่แข็ง,In der Küche benutze ich Gefrierschrank.
ผงซักฟอก,Waschmittel,phong sak fok,Nomen,"haushalt,A2",5,คำนี้คือผงซักฟอก,In der Küche benutze ich Waschmittel.
น้ำยาล้างจาน,Spülmittel,nam ya lang jan,Nomen,"haushalt,A2",5,คำนี้คือน้ำยาล้างจาน,In der Küche benutze ich Spülmittel.
แปรง,Bürste,praeng,Nomen,"haushalt,A2",5,คำนี้คือแปรง,In der Küche benutze ich Bürste.
ถัง,Eimer/Fass,thang,Nomen,"haushalt,A2",5,คำนี้คือถัง,Hol bitte einen Eimer mit Wasser.
ผ้าเช็ดจาน,Geschirrtuch,pha chet jan,Nomen,"haushalt,A2",5,คำนี้คือผ้าเช็ดจาน,In der Küche benutze ich Geschirrtuch.
ทางเท้า,Gehweg,thang thao,Nomen,"verkehr,A2",5,คำนี้คือทางเท้า,Bitte geh auf dem Gehweg.
สะพานลอย,Fußgängerbrücke,saphan loi,Nomen,"verkehr,A2",5,คำนี้คือสะพานลอย,Wir überqueren die Straße über die Fußgängerbrücke.
วงเวียน,Kreisverkehr,wong wian,Nomen,"verkehr,A2",5,คำนี้คือวงเวียน,An diesem Kreisverkehr ist immer viel Verkehr.
ช้าลง,langsamer werden,cha long,Verb,"verkehr,A2",5,ฉันใช้คำว่าช้าลงบ่อย,Beim Fahren muss man rechtzeitig langsamer werden.
เร่ง,beschleunigen,reng,Verb,"verkehr,A2",5,ฉันใช้คำว่าเร่งบ่อย,Beim Fahren muss man rechtzeitig beschleunigen.
เบรก,bremsen,brek,Verb,"verkehr,A2",5,ฉันใช้คำว่าเบรกบ่อย,Brems bitte vor der Kurve.
ที่นั่ง,Sitzplatz,thi nang,Nomen,"verkehr,A2",5,คำนี้คือที่นั่ง,Unterwegs sehe ich oft Sitzplatz.
คนขับ,Fahrer,khon khap,Nomen,"verkehr,A2",5,คำนี้คือคนขับ,Unterwegs sehe ich oft Fahrer.
ใบขับขี่,Führerschein,bai khap khi,Nomen,"verkehr,A2",5,คำนี้คือใบขับขี่,Unterwegs sehe ich oft Führerschein.
เติมน้ำมัน,tanken,toem nam man,Verb,"verkehr,A2",5,ฉันใช้คำว่าเติมน้ำมันบ่อย,Ich tanke vor der langen Fahrt.
ปั๊มน้ำมัน,Tankstelle,pam nam man,Nomen,"verkehr,A2",5,คำนี้คือปั๊มน้ำมัน,Die nächste Tankstelle ist zwei Kilometer entfernt.
ล้อ,Rad,lo,Nomen,"verkehr,A2",5,คำนี้คือล้อ,Unterwegs sehe ich oft Rad.
ฟ้าร้อง,Donner,fa rong,Nomen,"natur,A2",5,คำนี้คือฟ้าร้อง,Bei Gewitter hört man lauten Donner.
ฟ้าแลบ,Blitz,fa laep,Nomen,"natur,A2",5,คำนี้คือฟ้าแลบ,Nachts sieht man oft Blitze am Himmel.
น้ำท่วม,Überschwemmung,nam thuam,Nomen,"natur,A2",5,คำนี้คือน้ำท่วม,Nach dem starken Regen gab es eine Überschwemmung.
แผ่นดินไหว,Erdbeben,phaendin wai,Nomen,"natur,A2",5,คำนี้คือแผ่นดินไหว,Das Erdbeben hat viele Häuser beschädigt.
ภัยแล้ง,Dürre,phai laeng,Nomen,"natur,A2",5,คำนี้คือภัยแล้ง,Im Norden gibt es dieses Jahr Dürre.
คลื่น,Welle,khluen,Nomen,"natur,A2",5,คำนี้คือคลื่น,In der Natur begegnet man oft Welle.
กระแสลม,Luftströmung,krasae lom,Nomen,"natur,A2",5,คำนี้คือกระแสลม,In der Natur begegnet man oft Luftströmung.
รุ้ง,Regenbogen,rung,Nomen,"natur,A2",5,คำนี้คือรุ้ง,Nach dem Regen sieht man einen Regenbogen.
ฤดู,Jahreszeit,rue du,Nomen,"zeit,A2",5,คำนี้คือฤดู,In Thailand gibt es drei Jahreszeiten.
ฤดูฝน,Regenzeit,rue du fon,Nomen,"zeit,A2",5,คำนี้คือฤดูฝน,In der Regenzeit regnet es fast jeden Tag.
ฤดูร้อน,heiße Jahreszeit,rue du ron,Nomen,"zeit,A2",5,คำนี้คือฤดูร้อน,In der heißen Jahreszeit ist es sehr heiß.
ฤดูหนาว,kühle Jahreszeit,rue du nao,Nomen,"zeit,A2",5,คำนี้คือฤดูหนาว,In der kühlen Jahreszeit trage ich eine Jacke.
พยากรณ์อากาศ,Wettervorhersage,phayakon akat,Nomen,"natur,A2",5,คำนี้คือพยากรณ์อากาศ,Ich schaue morgens immer die Wettervorhersage.
ชุ่มชื้น,humid,chum chuen,Adjektiv,"wetter,A2",5,คำนี้คือชุ่มชื้น,In dieser Situation klingt humid passend.
แสงแดด,Sonnenlicht,saeng daet,Nomen,"natur,A2",5,คำนี้คือแสงแดด,In der Natur begegnet man oft Sonnenlicht.
วิชา,Fach,wicha,Nomen,"bildung,A2",5,คำนี้คือวิชา,In der Schule verwenden wir oft Fach.
ภาคเรียน,Semester,phak rian,Nomen,"bildung,A2",5,คำนี้คือภาคเรียน,In der Schule verwenden wir oft Semester.
สมุด,Heft,samut,Nomen,"bildung,A2",5,คำนี้คือสมุด,In der Schule verwenden wir oft Heft.
ยางลบ,Radiergummi,yang lop,Nomen,"bildung,A2",5,คำนี้คือยางลบ,In der Schule verwenden wir oft Radiergummi.
ไม้บรรทัด,Lineal,mai bantat,Nomen,"bildung,A2",5,คำนี้คือไม้บรรทัด,In der Schule verwenden wir oft Lineal.
ครูใหญ่,Schulleiter,khru yai,Nomen,"bildung,A2",5,คำนี้คือครูใหญ่,Der Schulleiter spricht heute mit den Eltern.
นักวิจัย,Forscher,nak wijai,Nomen,"bildung,A2",5,คำนี้คือนักวิจัย,In der Schule verwenden wir oft Forscher.
ทุนการศึกษา,Stipendium,thun kansueksa,Nomen,"bildung,A2",5,คำนี้คือทุนการศึกษา,In der Schule verwenden wir oft Stipendium.
สอบผ่าน,bestehen,sop phan,Verb,"bildung,A2",5,ฉันใช้คำว่าสอบผ่านบ่อย,"Im Kurs lernen wir, korrekt zu bestehen."
สอบตก,durchfallen,sop tok,Verb,"bildung,A2",5,ฉันใช้คำว่าสอบตกบ่อย,"Im Kurs lernen wir, korrekt zu durchfallen."
ทบทวน,wiederholen,thopthuan,Verb,"bildung,A2",5,ฉันใช้คำว่าทบทวนบ่อย,"Im Kurs lernen wir, korrekt zu wiederholen."
ฝึกฝน,üben,fuek fon,Verb,"bildung,A2",5,ฉันใช้คำว่าฝึกฝนบ่อย,"Im Kurs lernen wir, korrekt zu üben."
จด,notieren,chot,Verb,"bildung,A2",5,ฉันใช้คำว่าจดบ่อย,"Im Kurs lernen wir, korrekt zu notieren."
ทำบุญ,Verdienst machen,tham bun,Verb,"kultur,A2",5,ฉันใช้คำว่าทำบุญบ่อย,Im Tempel sieht man viele Menschen Verdienst machen.
ไหว้,grüßen/verehren,wai,Verb,"kultur,A2",5,ฉันใช้คำว่าไหว้บ่อย,In Thailand grüßt man oft mit einem Wai.
สวดมนต์,beten/chanten,suat mon,Verb,"kultur,A2",5,ฉันใช้คำว่าสวดมนต์บ่อย,Am Abend hört man im Tempel Gebete.
วันพระ,Buddhistischer Feiertag,wan phra,Nomen,"kultur,A2",5,คำนี้คือวันพระ,Im Tempel lernen wir etwas über Buddhistischer Feiertag.
เจดีย์,Pagode,chedi,Nomen,"kultur,A2",5,คำนี้คือเจดีย์,Im Tempel lernen wir etwas über Pagode.
พระพุทธรูป,Buddhastatue,phra phuttharup,Nomen,"kultur,A2",5,คำนี้คือพระพุทธรูป,Im Tempel lernen wir etwas über Buddhastatue.
นิทรรศการ,Ausstellung,nitthatsakan,Nomen,"kultur,A2",5,คำนี้คือนิทรรศการ,Im Tempel lernen wir etwas über Ausstellung.
ศิลปะ,Kunst,sinlapa,Nomen,"kultur,A2",5,คำนี้คือศิลปะ,Im Tempel lernen wir etwas über Kunst.
ภาพวาด,Gemälde,phap wat,Nomen,"kultur,A2",5,คำนี้คือภาพวาด,Im Tempel lernen wir etwas über Gemälde.
ประวัติศาสตร์,Geschichte Historie,prawattisat,Nomen,"kultur,A2",5,คำนี้คือประวัติศาสตร์,Im Tempel lernen wir etwas über Geschichte Historie.
สำเนียง,Akzent,samniang,Nomen,"sprache,A2",5,คำนี้คือสำเนียง,Er hat einen klaren Akzent.
